status,msrp_enabled,store_id,weight,color,image,options_container,qty,images,image_urls,is_qty_decimal,sku,use_config_enable_qty_increments,use_config_notify_stock_qty,msrp_display_actual_price_type,page_layout,tax_class_id,gift_message_available,short_description,attribute_set,stock_status_changed_automatically,size,type,thumbnail,store,product_type_id,use_config_manage_stock,meta_title,backorders,description,min_sale_qty,price,max_sale_qty,is_in_stock,is_decimal_divided,visibility,use_config_enable_qty_inc,min_qty,qty_increments,categories,manage_stock,enable_qty_increments,name,sizes,use_config_min_sale_qty,small_image,stock_status_changed_auto,websites,product_name,use_config_min_qty,use_config_max_sale_qty,use_config_qty_increments,has_options,use_config_backorders,image_paths
,Use config,0,1,,full/199810a7fb21e428599e0b272e74863baa5792a5.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000017016_NS1003537],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000017016,1,1,Use config,No layout updates,,No,,,0,,,full/199810a7fb21e428599e0b272e74863baa5792a5.jpg,admin,simple,1,,0,"Features: Designer Logo, Contrast TrimClosure Options: Slip OnMaterial: Polyester/SpandexImportedMachine Washstyle #:1000017016",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Reebok</H1>",,1,full/199810a7fb21e428599e0b272e74863baa5792a5.jpg,0,base,,1,1,1,0,1,full/199810a7fb21e428599e0b272e74863baa5792a5.jpg
,Use config,0,1,multi,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023812_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018629_multi_L,1,1,Use config,No layout updates,,No,,ColorAndSize,0,L,,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Philosophy</H1>",,1,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,0,base,,1,1,1,0,1,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg
,Use config,0,1,multi,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023812_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018629_multi_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Philosophy</H1>",,1,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,0,base,,1,1,1,0,1,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg
,Use config,0,1,,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023812_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018629,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,admin,simple,1,,0,Sleeve: Short SleeveNeckline: V-NeckLength: 25inClosure: Pull OverFeatures: Floral PrintMaterial: PolyesterImportedMachine Washstyle #:1000023812,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Philosophy</H1>",,1,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg,0,base,,1,1,1,0,1,full/d087927426c9d1da7fb29fded4e656cf0c6a7cfa.jpg
,Use config,0,1,,full/b0b1557fb4af8126f54b0afc26fd7350cdc9c729.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000018089_NS1003462],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000023728,1,1,Use config,No layout updates,,No,,,0,,,full/b0b1557fb4af8126f54b0afc26fd7350cdc9c729.jpg,admin,simple,1,,0,"Cut: CroppedFit: Relaxed FitInseam: 22inPockets: 5 Pocket StyleFeatures: Contrast Stitching, Roll CuffMaterial: Cotton/Polyester/SpandexImportedMachine Washstyle #:1000018089",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Seven7</H1>",,1,full/b0b1557fb4af8126f54b0afc26fd7350cdc9c729.jpg,0,base,,1,1,1,0,1,full/b0b1557fb4af8126f54b0afc26fd7350cdc9c729.jpg
,Use config,0,1,,full/4a08c99302e7ef160c3a7c46a58a5ce0b8155d63.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000011666_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019153,1,1,Use config,No layout updates,,No,,,0,,,full/4a08c99302e7ef160c3a7c46a58a5ce0b8155d63.jpg,admin,simple,1,,0,Sleeve: Three-Quarter SleeveNeckline: V-NeckLength: 34inClosure: Pull OverFeatures: PrintedMaterial: SilkImportedDry Cleanstyle #:1000011666,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Diane Von Furstenberg</H1>",,1,full/4a08c99302e7ef160c3a7c46a58a5ce0b8155d63.jpg,0,base,,1,1,1,0,1,full/4a08c99302e7ef160c3a7c46a58a5ce0b8155d63.jpg
,Use config,0,1,Blue,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000022227_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018089_Blue_2,1,1,Use config,No layout updates,,No,,ColorAndSize,0,2,,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Charles By Charles David</H1>",,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,0,base,,1,1,1,0,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg
,Use config,0,1,Blue,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000022227_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018089_Blue_10,1,1,Use config,No layout updates,,No,,ColorAndSize,0,10,,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Charles By Charles David</H1>",,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,0,base,,1,1,1,0,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg
,Use config,0,1,Blue,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000022227_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018089_Blue_6,1,1,Use config,No layout updates,,No,,ColorAndSize,0,6,,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Charles By Charles David</H1>",,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,0,base,,1,1,1,0,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg
,Use config,0,1,,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000022227_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018089,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,admin,simple,1,,0,Heel Height: Less than 1inFeatures: Knot DetailSole Construction: LeatherToe Type: ThongMaterial: LeatherImportedstyle #:1000022489,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Charles By Charles David</H1>",,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg,0,base,,1,1,1,0,1,full/13e928f08c78d94ddc8f76d326cb9b4f405c3cc4.jpg
,Use config,0,1,,full/6defdfb0e84363ec67c359ad6cc85b515e13be95.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019781_NS1003550],ag[yes]&call=url[file:tjxrPRD2.chain]",0,1000019155,1,1,Use config,No layout updates,,No,,,0,,,full/6defdfb0e84363ec67c359ad6cc85b515e13be95.jpg,admin,simple,1,,0,"Heel Height: 3.5inFeatures: ColorblockSole Construction: Man Made SoleToe Type: Almond ToeMaterial: Leather/Man Made, Lining: Man Made, Sole: Man MadeImportedstyle #:1000019781",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Kenneth Cole Reaction</H1>",,1,full/6defdfb0e84363ec67c359ad6cc85b515e13be95.jpg,0,base,,1,1,1,0,1,full/6defdfb0e84363ec67c359ad6cc85b515e13be95.jpg
,Use config,0,1,,full/fcdc73295c30df6fac6bcad40058e16f480d6d77.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000022205_NS1003625],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000022205,1,1,Use config,No layout updates,,No,,,0,,,full/fcdc73295c30df6fac6bcad40058e16f480d6d77.jpg,admin,simple,1,,0,"Sleeve: Long SleeveNeckline: Round NeckLength: 25inClosure: Tie NeckFeatures: Embroidered, PatternedMaterial: ViscoseImportedHand Washstyle #:1000022205",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Olive &Amp; Oak</H1>",,1,full/fcdc73295c30df6fac6bcad40058e16f480d6d77.jpg,0,base,,1,1,1,0,1,full/fcdc73295c30df6fac6bcad40058e16f480d6d77.jpg
,Use config,0,1,,full/f49f8d4d834b40c09feea732da68f530c4fca8bf.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019016_NS1003465],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019016,1,1,Use config,No layout updates,,No,,,0,,,full/f49f8d4d834b40c09feea732da68f530c4fca8bf.jpg,admin,simple,1,,0,Length: 6inMaterial: Nylon SpandexImportedHand Washstyle #:1000019016,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Bcbgeneration</H1>",,1,full/f49f8d4d834b40c09feea732da68f530c4fca8bf.jpg,0,base,,1,1,1,0,1,full/f49f8d4d834b40c09feea732da68f530c4fca8bf.jpg
,Use config,0,1,,full/48eae8de535e864879fbb2e6fc87df9e778f6507.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019994_NS1003463],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019994,1,1,Use config,No layout updates,,No,,,0,,,full/48eae8de535e864879fbb2e6fc87df9e778f6507.jpg,admin,simple,1,,0,"Dimensions: 14.25in W x 30in H x 12.5in DWheels: 2 WheelsFeatures: Airport Friendly Lock, Retractable HandleClosure: Zip UpWarranty: Manufacturer WarrantyMaterial: Non LeatherImportedCalifornia residents: For proposition 65 warning, click here style #:1000019994",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Victorinox</H1>",,1,full/48eae8de535e864879fbb2e6fc87df9e778f6507.jpg,0,base,,1,1,1,0,1,full/48eae8de535e864879fbb2e6fc87df9e778f6507.jpg
,Use config,0,1,Black,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000018625_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018626_Black_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Raisins</H1>",,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,0,base,,1,1,1,0,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg
,Use config,0,1,Black,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000018625_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018626_Black_L,1,1,Use config,No layout updates,,No,,ColorAndSize,0,L,,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Raisins</H1>",,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,0,base,,1,1,1,0,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg
,Use config,0,1,Black,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000018625_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018626_Black_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Raisins</H1>",,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,0,base,,1,1,1,0,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg
,Use config,0,1,,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000018625_NS1003537],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000018626,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,admin,simple,1,,0,"Features: Printed, Crossover BackLength: 13inMaterial: Polyester/SpandexImportedHand Washstyle #:1000018625",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Raisins</H1>",,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg,0,base,,1,1,1,0,1,full/6369397fb9a2978c397a2cd1269e578bd1d977a8.jpg
,Use config,0,1,aqua,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019013_NS1003465],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019013_aqua_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Bcbgeneration</H1>",,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,0,base,,1,1,1,0,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg
,Use config,0,1,aqua,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019013_NS1003465],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019013_aqua_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Bcbgeneration</H1>",,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,0,base,,1,1,1,0,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg
,Use config,0,1,aqua,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019013_NS1003465],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019013_aqua_XS,1,1,Use config,No layout updates,,No,,ColorAndSize,0,XS,,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Bcbgeneration</H1>",,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,0,base,,1,1,1,0,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg
,Use config,0,1,,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019013_NS1003465],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019013,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,admin,simple,1,,0,"Features: Printed, ShirringLength: 8inMaterial: Nylon/Spandex, Lining: NylonImportedHand Washstyle #:1000019013",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Bcbgeneration</H1>",,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg,0,base,,1,1,1,0,1,full/bb1588b1d5f9a27207ae482cf1e17727c53f450b.jpg
,Use config,0,1,,full/0b2138e6fa21616ca39174de1baa20de7633e83a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000019010_NS1003426],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019010,1,1,Use config,No layout updates,,No,,,0,,,full/0b2138e6fa21616ca39174de1baa20de7633e83a.jpg,admin,simple,1,,0,Length: 7inMaterial: Nylon/SpandexImportedHand Washstyle #:1000019010,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Bcbgeneration</H1>",,1,full/0b2138e6fa21616ca39174de1baa20de7633e83a.jpg,0,base,,1,1,1,0,1,full/0b2138e6fa21616ca39174de1baa20de7633e83a.jpg
,Use config,0,1,Navy,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000020995_NS1003463],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000020995_Navy_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Sans Souci</H1>",,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,0,base,,1,1,1,0,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg
,Use config,0,1,Navy,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000020995_NS1003463],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000020995_Navy_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Sans Souci</H1>",,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,0,base,,1,1,1,0,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg
,Use config,0,1,Navy,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000020995_NS1003463],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000020995_Navy_L,1,1,Use config,No layout updates,,No,,ColorAndSize,0,L,,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Sans Souci</H1>",,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,0,base,,1,1,1,0,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg
,Use config,0,1,,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000020995_NS1003463],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000020995,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,admin,simple,1,,0,Juniors SizingSleeve: Tab SleeveNeckline: Lapel CollarLength: 25inClosure: Button UpFeatures: Plaid DetailMaterial: PolyesterImportedHand Washstyle #:1000020995,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Sans Souci</H1>",,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg,0,base,,1,1,1,0,1,full/6fa32cbaf8324652df59db20a4aad2c1510a93ec.jpg
,Use config,0,1,Blue,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067_Blue_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,Blue,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067_Blue_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,Green,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067_Green_M,1,1,Use config,No layout updates,,No,,ColorAndSize,0,M,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,Pink,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067_Pink_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,Blue,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067_Blue_L,1,1,Use config,No layout updates,,No,,ColorAndSize,0,L,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,Green,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067_Green_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000023351_NS1003538],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000019067,1,1,Use config,No layout updates,,No,,ColorAndSize,0,,,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,admin,simple,1,,0,"Cut: ShortsFit: Mid RiseInseam: 2.5inPockets: 5 Pocket StyleFeatures: Printed, Raw HemMaterial: Cotton/Polyester/SpandexUSAMachine Washstyle #:1000023351",1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Dakota Collective</H1>",,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg,0,base,,1,1,1,0,1,full/38b73d0b521953c3bdbdc3d46257624aa1dd9b9a.jpg
,Use config,0,1,Indigo,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,Product Info Column,,,"http://img.tjmaxx.com/tjx?set=DisplayName[e3],prd[1000024297_NS1003516],ag[no]&call=url[file:tjxrPRD2.chain]",0,1000024297_Indigo_S,1,1,Use config,No layout updates,,No,,ColorAndSize,0,S,,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,admin,simple,1,,0,,1,,0,,0,,1,0,0,/tjmaxx/clearance/view all,0,0,"<H1 Class=""Product-Brand"">Oakley</H1>",,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg,0,base,,1,1,1,0,1,full/70b969f3516bfdde40080cc1ab43c655a0b80743.jpg
